"original.names","new.name","short.name","description","original.features","design.logical","design.logical.statistical","modification.IDs","associated.modification.IDs.without.resulting.action","known.remaining.dependencies.after.statistical.treatment","suspected.but.untestable.dependencies","networks.of.dependencies","recode.operation.type","condition.human.readable","condition.if.feature.conditioned","first.priority.feature.if.merged","second.priority.feature.if.merged","third.priority.feature.if.merged","fourth.priority.feature.if.merged","recode.operation.Rcode","original.states","new.states","recode.pattern","domain"
"autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA","rec_ccc_autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA","TLI0916","Is mood-aspect coded on the fully inflected verb, if morphological tense-aspect inflection is present?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-21","D-POV-064","","","","recode group 15 (multiple conditioning [conditioned feature])","if mood and aspect marking on fully inflected verb present and if morphological tense-aspect inflection present","rec_ma+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMood+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMSE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM == TRUE & rec_mca+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAspect+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA == TRUE & rec_dma+WALS_69A+autotyp_GrammaticalMarkersPerLanguage_TenseMarkerFusion+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAspect+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN_1 == TRUE","","","","","","1 true;2 false;3 ?","","","Morphosyntax"
"autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN","rec_ccc_autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN","TLI0917","Is mood-tense-negation coded on the fully inflected verb, if morphological tense-aspect inflection is present?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-20","D-POV-064","","","","recode group 15 (multiple conditioning [conditioned feature])","if mood and tense marking on fully inflected verb present and if morphological tense-aspect inflection present","rec_mcca+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN == TRUE & rec_ma+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMood+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMSE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM == TRUE & rec_dma+WALS_69A+autotyp_GrammaticalMarkersPerLanguage_TenseMarkerFusion+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAspect+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN_1 == TRUE","","","","","","1 true;2 false;3 ?","","","Morphosyntax"
"autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA","rec_ccc_autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA","TLI0918","Is tense-aspect coded on the fully inflected verb, if morphological tense-aspect inflection is present?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-19","D-POV-064","","","","recode group 15 (multiple conditioning [conditioned feature])","if tense and aspect marking on fully inflected verb present and if morphological tense-aspect inflection present","rec_mcca+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN == TRUE & rec_mca+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAspect+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA == TRUE & rec_dma+WALS_69A+autotyp_GrammaticalMarkersPerLanguage_TenseMarkerFusion+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAspect+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN_1 == TRUE","","","","","","1 true;2 false;3 ?","","","Morphosyntax"
"autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM","rec_ccc_autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM","TLI0919","Is tense-mood coded on the fully inflected verb, if morphological tense-aspect inflection is present?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-20","D-POV-064","","","","recode group 15 (multiple conditioning [conditioned feature])","if tense and mood marking on fully inflected verb present and if morphological tense-aspect inflection present","rec_mcca+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN == TRUE & rec_ma+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMood+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMSE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM == TRUE & rec_dma+WALS_69A+autotyp_GrammaticalMarkersPerLanguage_TenseMarkerFusion+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAspect+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN_1 == TRUE","","","","","","1 true;2 false;3 ?","","","Morphosyntax"
"autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM","rec_cccc_autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM","TLI0920","Is tense-aspect-mood coded on the fully inflected verb, if morphological tense-aspect inflection is present?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-22","D-POV-064","","","","recode group 15 (multiple conditioning [conditioned feature])","if tense, aspect and mood marking on fully inflected verb present and if morphological tense-aspect inflection present","rec_mcca+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN == TRUE & rec_mca+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAspect+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA == TRUE & rec_ma+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMood+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMSE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM == TRUE & rec_dma+WALS_69A+autotyp_GrammaticalMarkersPerLanguage_TenseMarkerFusion+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAspect+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN_1 == TRUE","","","","","","1 true;2 false;3 ?","","","Morphosyntax"
"autotyp_AlignmentForDefaultPredicatesPerLanguage_DominantAlignment2ForAgreement","rec_ce_autotyp_AlignmentForDefaultPredicatesPerLanguage_DominantAlignment2ForAgreement","TLI0921","What is the dominant alignment for SAP for agreement, if there is verb agreement?",FALSE,TRUE,TRUE,"D-EXMIX-31","D-POV-074;D-POV-076;D-POV-077;S-ALIGN-05;S-ALIGN-06;S-MOR-40;S-MOR-41;S-MOR-42","","S-MOR-40;S-MOR-41;S-MOR-42","alignment","recode group 11 (simple recode - simple conditioning)","if verb agreement present","rec_ma+autotyp_MorphologyPerLanguage_HasAnyVerbAgreement+WALS_29A+WALS_101A+WALS_102A+WALS_103A == TRUE","","","","","","1 S=Atr=P;2 S=Atr≠P;3 Atr≠P;4 S=P≠Atr;5 mixed;6 S;7 ?","S=Atr=P (neutral);S=Atr≠P (accusative);S=P≠Atr (ergative);?","1-2-4-3/5/6/7","Morphosyntax"
"autotyp_AlignmentForDefaultPredicatesPerLanguage_DominantAlignmentPTGForAgreement","rec_ce_autotyp_AlignmentForDefaultPredicatesPerLanguage_DominantAlignmentPTGForAgreement","TLI0923","What is the dominant alignment for PTG for agreement, if there is verb agreement?",FALSE,TRUE,TRUE,"D-EXMIX-30","D-POV-074","","","alignment","recode group 11 (simple recode - simple conditioning)","if verb agreement present","rec_ma+autotyp_MorphologyPerLanguage_HasAnyVerbAgreement+WALS_29A+WALS_101A+WALS_102A+WALS_103A == TRUE","","","","","","1 P=T≠G;2 P=G≠T;3 P=T=G;4 mixed;5 ?","P=T≠G;P=G≠T;P=T=G;?","1-2-3-4/5","Morphosyntax"
"WALS_104A Order of Person Markers on the Verb","rec_ce_WALS_104A","TLI0924","How are A and P coded relative to one another on the verb, if there is verb agreement and both A and P are coded on the verb?",FALSE,TRUE,TRUE,"D-WALSMOD-24","S-WOOAG-03a;S-WOOAG-03b","","","fusional/agglutinative","recode group 14 (simple recode - simple conditioning [conditioned feature])","if A and P are both coded on the verb","rec_c_WALS_102A == Both the A and P arguments","","","","","","1 A and P do not or do not both occur on the verb;2 A precedes P;3 P precedes A;4 Both orders of A and P occur;5 A and P are fused;6 ?","A precedes P;P precedes A;A and P are fused;NA;?","2-3-5-1-4/6","Morphosyntax"
"WALS_116A Polar Questions","rec_ce_WALS_116A","TLI0925","How are polar questions marked?",FALSE,TRUE,TRUE,"D-EXMIX-19","S-WOO-02","","","isolating/affixing","recode group 1 (simple recode)","if interrogative-declarative distinction present (implicit only)","","","","","","","1 Question particle;2 Interrogative verb morphology;3 Mixture of previous two types;4 Interrogative word order;5 Absence of declarative morphemes;6 Interrogative intonation only;7 No interrogative-declarative distinction;8 ?","question particle;interrogative verb morphology;interrogative word order;absence of declarative morphemes;intonation only;NA;?","1-2-4-5-6-7-3/8","Morphosyntax"
"WALS_89A Order of Numeral and Noun","rec_ce_WALS_89A","TLI0928","What is the basic order between numeral and noun?",FALSE,TRUE,TRUE,"D-EXMIX-13","S-WOO-07","","","word order","recode group 1 (simple recode)","if adnominal numerals present (implicit only)","","","","","","","1 Numeral-Noun;2 Noun-Numeral;3 No dominant order;4 Numeral only modifies verb;5 ?","num-noun;noun-num;NA;?","1-2-4-3/5","Morphosyntax"
"WALS_92A Position of Polar Question Particles","rec_ce_WALS_92A","TLI0929","What is the position of polar question particles, if polar question particles are present?",FALSE,TRUE,TRUE,"D-EXMIX-16","S-WOO-15;S-WOO-21a;S-WOO-21b","","","word order","recode group 1 (simple recode)","if polar question particles present (implicit only)","","","","","","","1 Initial;2 Final;3 Second position;4 Other position;5 In either of two positions;6 No question particle;7 ?","Initial;Final;Second;NA;?","1-2-3-6-4/5/7","Morphosyntax"
